"REF_DATE","GEO","DGUID","Area","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Canada","2016A000011124","Total greenhouse area","Square feet","Square feet","279","units","0","v52220868","1.2.2","280187614","","","","0"
"2020","Canada","2016A000011124","Total greenhouse area","Square metres","Square metres","281","units","0","v52220879","1.2.3","26030281","","","","0"
"2020","Canada","2016A000011124","Glass","Square feet","Square feet","279","units","0","v52220890","1.3.2","128614855","","","","0"
"2020","Canada","2016A000011124","Glass","Square metres","Square metres","281","units","0","v52220901","1.3.3","11948711","","","","0"
"2020","Canada","2016A000011124","Rigid plastic","Square feet","Square feet","279","units","0","v52220912","1.4.2","6740663","","","","0"
"2020","Canada","2016A000011124","Rigid plastic","Square metres","Square metres","281","units","0","v52220923","1.4.3","626228","","","","0"
"2020","Canada","2016A000011124","Poly-film","Square feet","Square feet","279","units","0","v52220934","1.5.2","144832096","","","","0"
"2020","Canada","2016A000011124","Poly-film","Square metres","Square metres","281","units","0","v52220945","1.5.3","13455342","","","","0"
"2020","Canada","2016A000011124","Total months of operation","Number","Number","223","units","0","v52220956","1.6.1","29134","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total greenhouse operations","Number","Number","223","units","0","v52220847","2.1.1","56","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square feet","Square feet","279","units","0","v52220858","2.2.2","800018","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square metres","Square metres","281","units","0","v52220869","2.2.3","74324","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Glass","Square feet","Square feet","279","units","0","v52220880","2.3.2","6722","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Glass","Square metres","Square metres","281","units","0","v52220891","2.3.3","624","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Rigid plastic","Square feet","Square feet","279","units","0","v52220902","2.4.2","58795","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Rigid plastic","Square metres","Square metres","281","units","0","v52220913","2.4.3","5462","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Poly-film","Square feet","Square feet","279","units","0","v52220924","2.5.2","734502","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Poly-film","Square metres","Square metres","281","units","0","v52220935","2.5.3","68237","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total months of operation","Number","Number","223","units","0","v52220946","2.6.1","395","","","","0"
"2020","Prince Edward Island","2016A000211","Total greenhouse operations","Number","Number","223","units","0","v52220848","3.1.1","23","","","","0"
"2020","Prince Edward Island","2016A000211","Total greenhouse area","Square feet","Square feet","279","units","0","v52220859","3.2.2","561242","","","","0"
"2020","Prince Edward Island","2016A000211","Total greenhouse area","Square metres","Square metres","281","units","0","v52220870","3.2.3","52141","","","","0"
"2020","Prince Edward Island","2016A000211","Glass","Square feet","Square feet","279","units","0","v52220881","3.3.2","","x","","","0"
"2020","Prince Edward Island","2016A000211","Glass","Square metres","Square metres","281","units","0","v52220892","3.3.3","","x","","","0"
"2020","Prince Edward Island","2016A000211","Rigid plastic","Square feet","Square feet","279","units","0","v52220903","3.4.2","","x","","","0"
"2020","Prince Edward Island","2016A000211","Rigid plastic","Square metres","Square metres","281","units","0","v52220914","3.4.3","","x","","","0"
"2020","Prince Edward Island","2016A000211","Poly-film","Square feet","Square feet","279","units","0","v52220925","3.5.2","482359","","","","0"
"2020","Prince Edward Island","2016A000211","Poly-film","Square metres","Square metres","281","units","0","v52220936","3.5.3","44813","","","","0"
"2020","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","127","","","","0"
"2020","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","125","","","","0"
"2020","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","1984366","","","","0"
"2020","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","184354","","","","0"
"2020","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","438539","","","","0"
"2020","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","40742","","","","0"
"2020","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","110096","","","","0"
"2020","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","10228","","","","0"
"2020","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1435731","","","","0"
"2020","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","133384","","","","0"
"2020","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","907","","","","0"
"2020","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","78","","","","0"
"2020","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1571159","","","","0"
"2020","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","145965","","","","0"
"2020","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","","x","","","0"
"2020","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","","x","","","0"
"2020","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","","x","","","0"
"2020","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","","x","","","0"
"2020","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1520500","","","","0"
"2020","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","141259","","","","0"
"2020","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","512","","","","0"
"2020","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","825","","","","0"
"2020","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","28494674","","","","0"
"2020","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2647242","","","","0"
"2020","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","7499484","","","","0"
"2020","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","696725","","","","0"
"2020","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","452639","","","","0"
"2020","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","42052","","","","0"
"2020","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","20542550","","","","0"
"2020","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","1908465","","","","0"
"2020","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","6350","","","","0"
"2020","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1090","","","","0"
"2020","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","175659516","","","","0"
"2020","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","16319303","","","","0"
"2020","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","73714344","","","","0"
"2020","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","6848287","","","","0"
"2020","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","4193832","","","","0"
"2020","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","389620","","","","0"
"2020","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","97751340","","","","0"
"2020","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","9081397","","","","0"
"2020","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","10944","","","","0"
"2020","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","137","","","","0"
"2020","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3182928","","","","0"
"2020","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","295704","","","","0"
"2020","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","99500","","","","0"
"2020","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","9244","","","","0"
"2020","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","107472","","","","0"
"2020","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","9984","","","","0"
"2020","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","2975956","","","","0"
"2020","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","276475","","","","0"
"2020","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","909","","","","0"
"2020","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","137","","","","0"
"2020","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","1419299","","","","0"
"2020","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","131857","","","","0"
"2020","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","35685","","","","0"
"2020","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","3315","","","","0"
"2020","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","189011","","","","0"
"2020","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","17560","","","","0"
