"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Western provinces","","Production (fresh and processed), total","Tons","291","units ","0","v53006948","7.3","","..","","t","0"
"2017","Western provinces","","Quantity sold fresh, total","Tons","291","units ","0","v53006949","7.4","","..","","t","0"
"2017","Western provinces","","Quantity sold processed, total","Tons","291","units ","0","v53006950","7.5","","..","","t","0"
"2017","Western provinces","","Value (fresh and processed), total","Dollars","81","thousands","3","v53006951","7.6","","..","","t","0"
"2017","Western provinces","","Value sold fresh, total","Dollars","81","thousands","3","v53006952","7.7","","..","","t","0"
"2017","Western provinces","","Value sold processed, total","Dollars","81","thousands","3","v53006953","7.8","","..","","t","0"
"2017","Western provinces","","Investment, total","Dollars","81","thousands","3","v53006954","7.9","","..","","t","0"
"2017","Western provinces","","Land","Dollars","81","thousands","3","v53006955","7.10","","..","","t","0"
"2017","Western provinces","","Buildings","Dollars","81","thousands","3","v53006956","7.11","","..","","t","0"
"2017","Western provinces","","Processing, packing equipment and other machinery","Dollars","81","thousands","3","v53006957","7.12","","..","","t","0"
"2017","Western provinces","","Labour cost, total","Dollars","81","thousands","3","v53006958","7.13","","..","","t","0"
"2017","Western provinces","","Full-time employees","Number","223","units ","0","v53006959","7.14","","..","","t","0"
"2017","Western provinces","","Part-time employees","Number","223","units ","0","v53006960","7.15","","..","","t","0"
"2017","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","","x","","","0"
"2017","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","","x","","","0"
"2017","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","","x","","","0"
"2017","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","","x","","","0"
"2017","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","","x","","","0"
"2017","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","","x","","","0"
"2017","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","","x","","","0"
"2017","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","","x","","","0"
"2017","Prairie provinces","2016A00014","Investment, total","Dollars","81","thousands","3","v52012848","5.9","","x","","","0"
